CAMEROON,Yaounde (YDE),Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=YDE&appcode=1,YDE,Av. Rosa ParksYaounde Cameroon
CAMEROON,Yaounde (YDE),Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=YDE&appcode=1,YDE,Av. Rosa ParksYaounde Cameroon
CANADA,United States Consulate General Calgary,Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=CLG&appcode=1,CLG,615 Macleod Trail S.E.Calgary AB  T2G 4T8Please note:  If you arrive at your appointment without the application forms completed you will be asked to reschedule.  Please email Calgary_ACS@state.gov if you have any questions.
CANADA,United States Consulate General Calgary,Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=CLG&appcode=1,CLG,615 Macleod Trail S.E.Calgary AB  T2G 4T8Please note:  If you arrive at your appointment without the application forms completed you will be asked to reschedule.  Please email Calgary_ACS@state.gov if you have any questions.
CANADA,United States Consulate General Calgary,Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=CLG&appcode=1,CLG,615 Macleod Trail S.E.Calgary AB  T2G 4T8Please note:  If you arrive at your appointment without the application forms completed you will be asked to reschedule.  Please email Calgary_ACS@state.gov if you have any questions.
CANADA,Halifax (HLF),Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=HLF&appcode=1,HLF,1969 Upper Water St. Ste 904 HalifaxConsulate access and prohibited items info: ca.usembassy.gov/embassy-consulates/halifax/security-procedures/THIS IS NOT FOR A US VISA - Visa info: CA.USEmbassy.govALL Social Security inquiries: 877-405-1448
CANADA,Halifax (HLF),Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=HLF&appcode=1,HLF,1969 Upper Water St. Ste 904 HalifaxConsulate access and prohibited items info: ca.usembassy.gov/embassy-consulates/halifax/security-procedures/THIS IS NOT FOR A US VISA - Visa info: CA.USEmbassy.govALL Social Security inquiries: 877-405-1448
CANADA,Halifax (HLF),Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=HLF&appcode=1,HLF,1969 Upper Water St. Ste 904 HalifaxConsulate access and prohibited items info: ca.usembassy.gov/embassy-consulates/halifax/security-procedures/THIS IS NOT FOR A US VISA - Visa info: CA.USEmbassy.govALL Social Security inquiries: 877-405-1448
CANADA,U.S. Consulate General Montreal - 1134 Ste-Catherine West,Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=MTL&appcode=1,MTL,|montreal-acs@state.gov|			For NOTARIALS ONLY please send an email to request an appointment.For passports and CRBA appointments: You must bring your PRINTED appointment confirmation page completed forms prepaid envelope and ORIGINAL documents to your interview.
CANADA,U.S. Consulate General Montreal - 1134 Ste-Catherine West,Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=MTL&appcode=1,MTL,|montreal-acs@state.gov|			For NOTARIALS ONLY please send an email to request an appointment.For passports and CRBA appointments: You must bring your PRINTED appointment confirmation page completed forms prepaid envelope and ORIGINAL documents to your interview.
CANADA,U.S. Consulate General Montreal - 1134 Ste-Catherine West,Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=MTL&appcode=1,MTL,|montreal-acs@state.gov|			For NOTARIALS ONLY please send an email to request an appointment.For passports and CRBA appointments: You must bring your PRINTED appointment confirmation page completed forms prepaid envelope and ORIGINAL documents to your interview.
CANADA,Ottawa (OTT),Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=OTT&appcode=1,OTT,490 Sussex Dr. Ottawa ON Canada K1N 1G8For your convenience if you do not reside in Ottawa please bring an Express Post Envelope.To schedule Consular Report of Birth Abroad or if you haven''t been documented yet please email OttawaACS@state.gov
CANADA,Ottawa (OTT),Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=OTT&appcode=1,OTT,490 Sussex Dr. Ottawa ON Canada K1N 1G8For your convenience if you do not reside in Ottawa please bring an Express Post Envelope.To schedule Consular Report of Birth Abroad or if you haven''t been documented yet please email OttawaACS@state.gov
CANADA,Ottawa (OTT),Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=OTT&appcode=1,OTT,490 Sussex Dr. Ottawa ON Canada K1N 1G8For your convenience if you do not reside in Ottawa please bring an Express Post Envelope.To schedule Consular Report of Birth Abroad or if you haven''t been documented yet please email OttawaACS@state.gov
CANADA,Ottawa (OTT),Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=OTT&appcode=1,OTT,490 Sussex Dr. Ottawa ON Canada K1N 1G8For your convenience if you do not reside in Ottawa please bring an Express Post Envelope.To schedule Consular Report of Birth Abroad or if you haven''t been documented yet please email OttawaACS@state.gov
CANADA,Ottawa (OTT),Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=OTT&appcode=1,OTT,490 Sussex Dr. Ottawa ON Canada K1N 1G8For your convenience if you do not reside in Ottawa please bring an Express Post Envelope.To schedule Consular Report of Birth Abroad or if you haven''t been documented yet please email OttawaACS@state.gov
CANADA,U.S. Consulate General Quebec City,Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=QBC&appcode=1,QBC,2 rue de la Terrasse-Dufferin Quebec (QC) G1R 4N5 			PLEASE BRING COMPLETED FORMS PHOTOS PAYMENT AND  EXPRESSPOST ENVELOPE.NOTE: If you arrive late at your appointment or without the application forms completed you will be asked to reschedule. Email QuebecACS@state.gov if you have any questions.
CANADA,U.S. Consulate General Quebec City,Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=QBC&appcode=1,QBC,2 rue de la Terrasse-Dufferin Quebec (QC) G1R 4N5 			PLEASE BRING COMPLETED FORMS PHOTOS PAYMENT AND  EXPRESSPOST ENVELOPE.NOTE: If you arrive late at your appointment or without the application forms completed you will be asked to reschedule. Email QuebecACS@state.gov if you have any questions.
CANADA,U.S. Consulate General Quebec City,Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=QBC&appcode=1,QBC,2 rue de la Terrasse-Dufferin Quebec (QC) G1R 4N5 			PLEASE BRING COMPLETED FORMS PHOTOS PAYMENT AND  EXPRESSPOST ENVELOPE.NOTE: If you arrive late at your appointment or without the application forms completed you will be asked to reschedule. Email QuebecACS@state.gov if you have any questions.
CANADA,U.S. Consulate General Toronto,Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=TRT&appcode=1,TRT,Each individual requires a separate appointment for each consular service. One appointment equals one consular service for one individual. All applicants for American Citizen Services should enter at 360 University Avenue.
CANADA,U.S. Consulate General Toronto,Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=TRT&appcode=1,TRT,Each individual requires a separate appointment for each consular service. One appointment equals one consular service for one individual. All applicants for American Citizen Services should enter at 360 University Avenue.
CANADA,U.S. Consulate General Toronto,Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=TRT&appcode=1,TRT,Each individual requires a separate appointment for each consular service. One appointment equals one consular service for one individual. All applicants for American Citizen Services should enter at 360 University Avenue.
CANADA,US Consulate General Vancouver,Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=VAC&appcode=1,VAC,1075 West Pender Street Vancouver BCPLEASE REVIEW SECURITY PROCEDURES ON EMBASSY/CONSULATE WEBSITE BEFORE ARRIVING FOR YOUR APPOINTMENT
CANADA,US Consulate General Vancouver,Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=VAC&appcode=1,VAC,1075 West Pender Street Vancouver BCPLEASE REVIEW SECURITY PROCEDURES ON EMBASSY/CONSULATE WEBSITE BEFORE ARRIVING FOR YOUR APPOINTMENT
CANADA,US Consulate General Vancouver,Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=VAC&appcode=1,VAC,1075 West Pender Street Vancouver BCPLEASE REVIEW SECURITY PROCEDURES ON EMBASSY/CONSULATE WEBSITE BEFORE ARRIVING FOR YOUR APPOINTMENT
CHAD,NDjamena (NDJ),Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=NDJ&appcode=1,NDJ,Rond Point ChagouaNdjamena Chad
CHAD,NDjamena (NDJ),Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=NDJ&appcode=1,NDJ,Rond Point ChagouaNdjamena Chad
CHAD,NDjamena (NDJ),Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=NDJ&appcode=1,NDJ,Rond Point ChagouaNdjamena Chad
CHILE,Santiago (SNT),Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=SNT&appcode=1,SNT,Andres Bello 2800 Las Condes Santiago Chile			Please arrive 15 minutes prior to appointment late access is  granted up to 15 minutes following the scheduled time. Please do not use this system to request an appointment for non-immigrant or resident visa inquiries.
CHILE,Santiago (SNT),Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=SNT&appcode=1,SNT,Andres Bello 2800 Las Condes Santiago Chile			Please arrive 15 minutes prior to appointment late access is  granted up to 15 minutes following the scheduled time. Please do not use this system to request an appointment for non-immigrant or resident visa inquiries.
CHILE,Santiago (SNT),Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=SNT&appcode=1,SNT,Andres Bello 2800 Las Condes Santiago Chile			Please arrive 15 minutes prior to appointment late access is  granted up to 15 minutes following the scheduled time. Please do not use this system to request an appointment for non-immigrant or resident visa inquiries.
CHINA - MAINLAND,U.S. Embassy Beijing (BEJ),Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=BEJ&appcode=1,BEJ,No. 55 An Jia Lou RoadChaoYang DistrictBeijing 100600
CHINA - MAINLAND,U.S. Embassy Beijing (BEJ),Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=BEJ&appcode=1,BEJ,No. 55 An Jia Lou RoadChaoYang DistrictBeijing 100600
CHINA - MAINLAND,U.S. Embassy Beijing (BEJ),Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=BEJ&appcode=1,BEJ,No. 55 An Jia Lou RoadChaoYang DistrictBeijing 100600
CHINA - MAINLAND,Guangzhou (GUZ),Schedule an appointment for any Passport services or other American Citizen Services needs. ,S1,https://evisaforms.state.gov/acs/default.asp?postcode=GUZ&appcode=1,GUZ,43 Hua Jiu RoadZhujiang New TownTianhe District GuangzhouTo report the birth of your child please email GuangzhouCRBA@state.gov
CHINA - MAINLAND,Guangzhou (GUZ),Schedule an appointment for notarial services.,S2,https://evisaforms.state.gov/acs/default.asp?postcode=GUZ&appcode=1,GUZ,43 Hua Jiu RoadZhujiang New TownTianhe District GuangzhouTo report the birth of your child please email GuangzhouCRBA@state.gov
CHINA - MAINLAND,U.S. Consulate General Shanghai American Citizen Services Section,Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=SHG&appcode=1,SHG,9th Floor Westgate Mall 1038 West Nanjing Road Shanghai China 200041(Entrance at corner of Nanhui Road and Fengxian Road)NOTE: Please arrive no more than 15 minutes prior to your appointment time.
CHINA - MAINLAND,U.S. Consulate General Shanghai American Citizen Services Section,Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=SHG&appcode=1,SHG,9th Floor Westgate Mall 1038 West Nanjing Road Shanghai China 200041(Entrance at corner of Nanhui Road and Fengxian Road)NOTE: Please arrive no more than 15 minutes prior to your appointment time.
CHINA - MAINLAND,U.S. Consulate General Shanghai American Citizen Services Section,Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=SHG&appcode=1,SHG,9th Floor Westgate Mall 1038 West Nanjing Road Shanghai China 200041(Entrance at corner of Nanhui Road and Fengxian Road)NOTE: Please arrive no more than 15 minutes prior to your appointment time.
CHINA - MAINLAND,Shenyang (SNY),Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=SNY&appcode=1,SNY,No.185 Qingnian Avenue Maoye Tiandi Shopping Mall 5th Floor Shenhe District Shenyang Liaoning110014
CHINA - MAINLAND,Shenyang (SNY),Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=SNY&appcode=1,SNY,No.185 Qingnian Avenue Maoye Tiandi Shopping Mall 5th Floor Shenhe District Shenyang Liaoning110014
CHINA - MAINLAND,Shenyang (SNY),Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=SNY&appcode=1,SNY,No.185 Qingnian Avenue Maoye Tiandi Shopping Mall 5th Floor Shenhe District Shenyang Liaoning110014
COLOMBIA,Bogota Colombia (BGT),Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=BGT&appcode=1,BGT,Calle 24 Bis No. 48-50Bogota D.C.Colombia
COLOMBIA,Bogota Colombia (BGT),Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=BGT&appcode=1,BGT,Calle 24 Bis No. 48-50Bogota D.C.Colombia
COLOMBIA,Bogota Colombia (BGT),Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=BGT&appcode=1,BGT,Calle 24 Bis No. 48-50Bogota D.C.Colombia
CONGO (BRAZZAVILLE),Embassy Brazzaville,Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=BRZ&appcode=1,BRZ,Blvd Denis Sassou NguessoBrazzaville Republic of the Congo
CONGO (BRAZZAVILLE),Embassy Brazzaville,Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=BRZ&appcode=1,BRZ,Blvd Denis Sassou NguessoBrazzaville Republic of the Congo
CONGO (BRAZZAVILLE),Embassy Brazzaville,Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=BRZ&appcode=1,BRZ,Blvd Denis Sassou NguessoBrazzaville Republic of the Congo
CONGO (KINSHASA),Kinshasa (KIN),Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=KIN&appcode=1,KIN,310 avenue des aviateurs Kinshasa/Gombe
CONGO (KINSHASA),Kinshasa (KIN),Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=KIN&appcode=1,KIN,310 avenue des aviateurs Kinshasa/Gombe
CONGO (KINSHASA),Kinshasa (KIN),Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=KIN&appcode=1,KIN,310 avenue des aviateurs Kinshasa/Gombe
COSTA RICA,San Jose Costa Rica,Apply for a U.S. passport for the first time.,02,https://evisaforms.state.gov/acs/default.asp?postcode=SNJ&appcode=1,SNJ,Calle 98 Via 104 Pavas San Jose Costa RicaELECTRONIC DEVICES BAGS/PURSES FOOD/DRINKS WEAPONS/TOOLS STROLLERS ARE NOT PERMITTED ON EMBASSY GROUNDS
COSTA RICA,San Jose Costa Rica,Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=SNJ&appcode=1,SNJ,Calle 98 Via 104 Pavas San Jose Costa RicaELECTRONIC DEVICES BAGS/PURSES FOOD/DRINKS WEAPONS/TOOLS STROLLERS ARE NOT PERMITTED ON EMBASSY GROUNDS
COSTA RICA,San Jose Costa Rica,Renew a passport for an applicant under 18 years old.,03,https://evisaforms.state.gov/acs/default.asp?postcode=SNJ&appcode=1,SNJ,Calle 98 Via 104 Pavas San Jose Costa RicaELECTRONIC DEVICES BAGS/PURSES FOOD/DRINKS WEAPONS/TOOLS STROLLERS ARE NOT PERMITTED ON EMBASSY GROUNDS
COSTA RICA,San Jose Costa Rica,Replace a lost/stolen/damaged passport.,04,https://evisaforms.state.gov/acs/default.asp?postcode=SNJ&appcode=1,SNJ,Calle 98 Via 104 Pavas San Jose Costa RicaELECTRONIC DEVICES BAGS/PURSES FOOD/DRINKS WEAPONS/TOOLS STROLLERS ARE NOT PERMITTED ON EMBASSY GROUNDS
COSTA RICA,San Jose Costa Rica,Replace a passport issued more than 15 years ago.,05,https://evisaforms.state.gov/acs/default.asp?postcode=SNJ&appcode=1,SNJ,Calle 98 Via 104 Pavas San Jose Costa RicaELECTRONIC DEVICES BAGS/PURSES FOOD/DRINKS WEAPONS/TOOLS STROLLERS ARE NOT PERMITTED ON EMBASSY GROUNDS
COSTA RICA,San Jose Costa Rica,Apply for a second passport.,06,https://evisaforms.state.gov/acs/default.asp?postcode=SNJ&appcode=1,SNJ,Calle 98 Via 104 Pavas San Jose Costa RicaELECTRONIC DEVICES BAGS/PURSES FOOD/DRINKS WEAPONS/TOOLS STROLLERS ARE NOT PERMITTED ON EMBASSY GROUNDS
COSTA RICA,San Jose Costa Rica,Change the name listed in your passport but not as a result of marriage.,07,https://evisaforms.state.gov/acs/default.asp?postcode=SNJ&appcode=1,SNJ,Calle 98 Via 104 Pavas San Jose Costa RicaELECTRONIC DEVICES BAGS/PURSES FOOD/DRINKS WEAPONS/TOOLS STROLLERS ARE NOT PERMITTED ON EMBASSY GROUNDS
COSTA RICA,San Jose Costa Rica,Renew a passport for an applicant who is over 18 years old and whose previous passport was issued before the applicant turned 16 years old.,07B,https://evisaforms.state.gov/acs/default.asp?postcode=SNJ&appcode=1,SNJ,Calle 98 Via 104 Pavas San Jose Costa RicaELECTRONIC DEVICES BAGS/PURSES FOOD/DRINKS WEAPONS/TOOLS STROLLERS ARE NOT PERMITTED ON EMBASSY GROUNDS
COSTA RICA,San Jose Costa Rica,Need to travel in the next 15 business days and can present evidence of such plans (in conjunction with any of the above services).,08,https://evisaforms.state.gov/acs/default.asp?postcode=SNJ&appcode=1,SNJ,Calle 98 Via 104 Pavas San Jose Costa RicaELECTRONIC DEVICES BAGS/PURSES FOOD/DRINKS WEAPONS/TOOLS STROLLERS ARE NOT PERMITTED ON EMBASSY GROUNDS
COTE D`IVOIRE,Abidjan (ABJ),Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=ABJ&appcode=1,ABJ,Riviera Golf Abidjan 01
COTE D`IVOIRE,Abidjan (ABJ),Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=ABJ&appcode=1,ABJ,Riviera Golf Abidjan 01
COTE D`IVOIRE,Abidjan (ABJ),Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=ABJ&appcode=1,ABJ,Riviera Golf Abidjan 01
CROATIA,Zagreb (ZGB),Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=ZGB&appcode=1,ZGB,Thomasa Jeffersona 210010 ZagrebCroatia
CROATIA,Zagreb (ZGB),Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=ZGB&appcode=1,ZGB,Thomasa Jeffersona 210010 ZagrebCroatia
CROATIA,Zagreb (ZGB),Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=ZGB&appcode=1,ZGB,Thomasa Jeffersona 210010 ZagrebCroatia
CUBA,Havana (HAV),Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=HAV&appcode=1,HAV,Calzada between L & M StreetsVedado Havana Cuba
CUBA,Havana (HAV),Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=HAV&appcode=1,HAV,Calzada between L & M StreetsVedado Havana Cuba
CUBA,Havana (HAV),Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=HAV&appcode=1,HAV,Calzada between L & M StreetsVedado Havana Cuba
CURACAO,United States Consulate General Curacao,Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=CRC&appcode=1,CRC,J.B. Gorsiraweg 1 Willemstad Curacao
CURACAO,United States Consulate General Curacao,Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=CRC&appcode=1,CRC,J.B. Gorsiraweg 1 Willemstad Curacao
CURACAO,United States Consulate General Curacao,Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=CRC&appcode=1,CRC,J.B. Gorsiraweg 1 Willemstad Curacao
CYPRUS,Nicosia (NCS),Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=NCS&appcode=1,NCS,Methochiou and Ploutarchou StreetP.O. Box 24536Engomi 2407Nicosia Cyprus
CYPRUS,Nicosia (NCS),Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=NCS&appcode=1,NCS,Methochiou and Ploutarchou StreetP.O. Box 24536Engomi 2407Nicosia Cyprus
CYPRUS,Nicosia (NCS),Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=NCS&appcode=1,NCS,Methochiou and Ploutarchou StreetP.O. Box 24536Engomi 2407Nicosia Cyprus
CZECH REPUBLIC,Prague (PRG),Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=PRG&appcode=1,PRG,Trziste 15Prague Czech Republic 118 00
CZECH REPUBLIC,Prague (PRG),Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=PRG&appcode=1,PRG,Trziste 15Prague Czech Republic 118 00
CZECH REPUBLIC,Prague (PRG),Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=PRG&appcode=1,PRG,Trziste 15Prague Czech Republic 118 00
DENMARK,Copenhagen,Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=CPN&appcode=1,CPN,Embassy of the United States of AmericaDag Hammarskjolds Alle 242100 Kobenhavn ODanmark
DENMARK,Copenhagen,Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=CPN&appcode=1,CPN,Embassy of the United States of AmericaDag Hammarskjolds Alle 242100 Kobenhavn ODanmark
DENMARK,Copenhagen,Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=CPN&appcode=1,CPN,Embassy of the United States of AmericaDag Hammarskjolds Alle 242100 Kobenhavn ODanmark
DJIBOUTI,Djibouti (DJI),Apply for a U.S. passport for the first time.,02,https://evisaforms.state.gov/acs/default.asp?postcode=DJI&appcode=1,DJI,U.S. Embassy DjiboutiConsular SectionLot No. 350-BLotissement HaramousP.O.Box 185Tel - +253 21-453-000 Fax - +253 21-453-340Djibouti Republic of Djibouti
DJIBOUTI,Djibouti (DJI),Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=DJI&appcode=1,DJI,U.S. Embassy DjiboutiConsular SectionLot No. 350-BLotissement HaramousP.O.Box 185Tel - +253 21-453-000 Fax - +253 21-453-340Djibouti Republic of Djibouti
DJIBOUTI,Djibouti (DJI),Renew a passport for an applicant under 18 years old.,03,https://evisaforms.state.gov/acs/default.asp?postcode=DJI&appcode=1,DJI,U.S. Embassy DjiboutiConsular SectionLot No. 350-BLotissement HaramousP.O.Box 185Tel - +253 21-453-000 Fax - +253 21-453-340Djibouti Republic of Djibouti
DJIBOUTI,Djibouti (DJI),Replace a lost/stolen/damaged passport.,04,https://evisaforms.state.gov/acs/default.asp?postcode=DJI&appcode=1,DJI,U.S. Embassy DjiboutiConsular SectionLot No. 350-BLotissement HaramousP.O.Box 185Tel - +253 21-453-000 Fax - +253 21-453-340Djibouti Republic of Djibouti
DJIBOUTI,Djibouti (DJI),Replace a passport issued more than 15 years ago.,05,https://evisaforms.state.gov/acs/default.asp?postcode=DJI&appcode=1,DJI,U.S. Embassy DjiboutiConsular SectionLot No. 350-BLotissement HaramousP.O.Box 185Tel - +253 21-453-000 Fax - +253 21-453-340Djibouti Republic of Djibouti
DJIBOUTI,Djibouti (DJI),Apply for a second passport.,06,https://evisaforms.state.gov/acs/default.asp?postcode=DJI&appcode=1,DJI,U.S. Embassy DjiboutiConsular SectionLot No. 350-BLotissement HaramousP.O.Box 185Tel - +253 21-453-000 Fax - +253 21-453-340Djibouti Republic of Djibouti
DJIBOUTI,Djibouti (DJI),Change the name listed in your passport but not as a result of marriage.,07,https://evisaforms.state.gov/acs/default.asp?postcode=DJI&appcode=1,DJI,U.S. Embassy DjiboutiConsular SectionLot No. 350-BLotissement HaramousP.O.Box 185Tel - +253 21-453-000 Fax - +253 21-453-340Djibouti Republic of Djibouti
DJIBOUTI,Djibouti (DJI),Renew a passport for an applicant who is over 18 years old and whose previous passport was issued before the applicant turned 16 years old.,07B,https://evisaforms.state.gov/acs/default.asp?postcode=DJI&appcode=1,DJI,U.S. Embassy DjiboutiConsular SectionLot No. 350-BLotissement HaramousP.O.Box 185Tel - +253 21-453-000 Fax - +253 21-453-340Djibouti Republic of Djibouti
DJIBOUTI,Djibouti (DJI),Need to travel in the next 15 business days and can present evidence of such plans (in conjunction with any of the above services).,08,https://evisaforms.state.gov/acs/default.asp?postcode=DJI&appcode=1,DJI,U.S. Embassy DjiboutiConsular SectionLot No. 350-BLotissement HaramousP.O.Box 185Tel - +253 21-453-000 Fax - +253 21-453-340Djibouti Republic of Djibouti
DOMINICAN REPUBLIC,U.S. Embassy Consular Section,Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=SDO&appcode=1,SDO,Ave. Republica de Colombia #57 Arroyo Hondo Santo Domingo Dominican Republic
DOMINICAN REPUBLIC,U.S. Embassy Consular Section,Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=SDO&appcode=1,SDO,Ave. Republica de Colombia #57 Arroyo Hondo Santo Domingo Dominican Republic
DOMINICAN REPUBLIC,U.S. Embassy Consular Section,Request notarial and other services not listed above.,09,https://evisaforms.state.gov/acs/default.asp?postcode=SDO&appcode=1,SDO,Ave. Republica de Colombia #57 Arroyo Hondo Santo Domingo Dominican Republic
ECUADOR,Guayaquil (GYQ),Passport services other than adding pages.,AA,https://evisaforms.state.gov/acs/default.asp?postcode=GYQ&appcode=1,GYQ,Calle Santa Ana y Av. Jose Rodriguez Bonin.Diagonal from the Policia Judicial.Sector San Eduardo.090616 Guayaquil
ECUADOR,Guayaquil (GYQ),Report the birth abroad of a child of a U.S. citizen and/or apply for the child's first passport.,02B,https://evisaforms.state.gov/acs/default.asp?postcode=GYQ&appcode=1,GYQ,Calle Santa Ana y Av. Jose Rodriguez Bonin.Diagonal from the Policia Judicial.Sector San Eduardo.090616 Guayaquil
